model,l_accuracy,z_accuracy,p_accuracy,l_silhouette_score,z_silhouette_score,p_silhouette_score
reduced-300,0.46285714285714286,0.47361835245046924,0.479541188738269,0.14281692,0.3124331,0.37535208
