model,l_accuracy,z_accuracy,p_accuracy,l_silhouette_score,z_silhouette_score,p_silhouette_score
reduced-900,0.4276120959332638,0.41985401459854016,0.41772679874869656,0.085190564,0.24326657,0.3067351
