model,l_accuracy,z_accuracy,p_accuracy,l_silhouette_score,z_silhouette_score,p_silhouette_score
reduced-600,0.3446153846153846,0.38769230769230767,0.38769230769230767,0.10333974,0.24663438,0.32301557
