model,l_accuracy,z_accuracy,p_accuracy,l_silhouette_score,z_silhouette_score,p_silhouette_score
reduced-500,0.5009629629629629,0.5233333333333333,0.5233333333333333,0.14532845,0.33019936,0.4028643
