model,l_accuracy,z_accuracy,p_accuracy,l_silhouette_score,z_silhouette_score,p_silhouette_score
reduced-200,0.24923076923076923,0.2969230769230769,0.28307692307692306,0.09303562,0.23446725,0.31872714
