model,l_accuracy,z_accuracy,p_accuracy,l_silhouette_score,z_silhouette_score,p_silhouette_score
reduced-400,0.5054814814814815,0.560962962962963,0.5453333333333333,0.15258552,0.34320673,0.4147533
