model,l_accuracy,z_accuracy,p_accuracy,l_silhouette_score,z_silhouette_score,p_silhouette_score
reduced-400,0.2907692307692308,0.39076923076923076,0.3630769230769231,0.08901711,0.25559163,0.32135132
