model,l_accuracy,z_accuracy,p_accuracy,l_silhouette_score,z_silhouette_score,p_silhouette_score
reduced-200,0.45666319082377477,0.48465067778936394,0.48823774765380606,0.14326197,0.31924608,0.37762567
