model,l_accuracy,z_accuracy,p_accuracy,l_silhouette_score,z_silhouette_score,p_silhouette_score
reduced-300,0.25384615384615383,0.31384615384615383,0.29384615384615387,0.09411841,0.23078834,0.32273442
