model,l_accuracy,z_accuracy,p_accuracy,l_silhouette_score,z_silhouette_score,p_silhouette_score
reduced-700,0.3261538461538461,0.34307692307692306,0.3030769230769231,0.09643752,0.25724268,0.31978878
