model,l_accuracy,z_accuracy,p_accuracy,l_silhouette_score,z_silhouette_score,p_silhouette_score
reduced-100,0.48837037037037034,0.5942222222222222,0.5967407407407408,0.16032438,0.3930707,0.47442472
