model,l_accuracy,z_accuracy,p_accuracy,l_silhouette_score,z_silhouette_score,p_silhouette_score
reduced-600,0.4676120959332638,0.5110740354535975,0.49929092805005215,0.13224,0.24557464,0.30735007
